ospcomp,uspcomp,nchar
Pt  80Sb  20,Sb  50Bf  30Bw  20,12
Sb  90La  10, ,12
Bw  60Sb  40, ,12
Pj  70Sb  30, ,12
Pj  80Bw  20, ,12
Pj  80Sb  20, ,12
Pt  60Sb  40,Sb  60Bw  20Bf  20,12
Sb  90La  10,Sb  70La  20Bw  10,12
Sb  90La  10, ,12
Sb  90Bw  10,Sb 100,12
Sb  80Bw  20, ,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  90Pj  10, ,12
Sb  80La  20, ,12
Pj  90Pt  10, ,12
Sb  80Cw  20, ,12
Pj  60Sb  40, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
La  60Sb  40, ,12
Pt  80Bw  20,NA,12
Sb  90Bf  10, ,12
Pw  80Sw  20,Pl  50Bf  20Pw  10Sw  10Bw  10,12
Sb  80La  20, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  70Sb  30, ,12
Mh  80Mr  20,,12
Sb  90La  10, ,12
Sb  80Bw  20, ,12
Sb  80Pt  20,Bf  50Sb  40Pt  10,12
Sb  90Bw  10, ,12
Sb  60Pj  40, ,12
Pj  80Pt  20, ,12
Sb  60Ab  40, ,12
Sb  90La  10, ,12
Pj  90Pt  10, ,12
Pj  80Sb  20, ,12
Pt  70Pj  30, ,12
Pj  80Bw  20, ,12
Pj  80Sb  20, ,12
Sb  90Bw  10, ,12
Sb  90Bf  10, ,12
Sb  90La  10, ,12
Sb  90La  10,Sb  70Pj  20Bw  10,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Sb  70La  30, ,12
Sb  60La  40, ,12
Pj  90Pt  10, ,12
Sb  80Pj  20, ,12
Sb  70Pj  30, ,12
Sb  90La  10, ,12
Pj  90Bw  10, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Sb  70Pj  30, ,12
Pt  80Sb  20, ,12
Sb  60Cw  40, ,12
Sb  90Bw  10, ,12
Sb  60Cw  40, ,12
Sb  70Cw  30, ,12
Sb  90Pj  10, ,12
Pt  90Sb  10, ,12
Pt  70Pw  30,Bw  50Sw  20Cw  10Sb  10Bf  10,12
Sb  90Bw  10, ,12
Sb  90Bw  10, ,12
Sb  80La  20, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  70Pj  30, ,12
Pt  80Sb  20, ,12
Sb  90Bw  10, ,12
La  70Cw  30,La  90Sb  10,12
Sb  90La  10,Sb 100,12
Sb  70Pj  30, ,12
Sb  60La  40, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Pj  70Sb  30, ,12
La  70Sb  30, ,12
Sb  90La  10, ,12
Pt  90Sb  10,Pt  50Bw  30Sb  20,12
Pj  60Sb  40, ,12
Sb  80La  20, ,12
Sb  70La  30, ,12
Pj  80Sb  20, ,12
La  70Sb  30, ,12
Sb  80La  20, ,12
Cw  80Sb  20, ,12
Bw  70Pj  30, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  90Bw  10, ,12
Sb  70La  30, ,12
La  60Sb  40, ,12
Sb  70Bw  30, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Sb  60La  40, ,12
Sb  80La  20,NA,12
Bf  80Sw  20, ,12
Cw  80Sb  20, ,12
Pr  80Pw  20,Bw  40Bf  30Cw  20Sb  10,12
Sb  90La  10, ,12
Pt  90Pb  10, ,12
Pj  50Sb  50, ,12
Pj  80Sb  20, ,12
Pt  70Bw  30, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  90La  10,Pt  60Bf  30Sb  10,12
Sb  80La  20, ,12
Pt  80Bw  20, ,12
Sb  90La  10, ,12
Pj  90Sb  10, ,12
Pj  80Pt  20, ,12
Pj  70Bw  30, ,12
Sb  60Sw  40,Sw  40Sb  40Bw  20,12
Sb  80Sw  20, ,12
Sb  80La  20,La 100,12
Pj  80Pt  20,Sb 100,12
Sb  80Pj  20, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Or  90Mh  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sw  50Pj  50, ,12
Sb  60Bw  40,Sb  40Pj  20Bw  20Pt  20,12
Pt  90Sb  10, ,12
Sb  60Pj  40, ,12
Sb  70La  30, ,12
Sb  70Pj  30, ,12
Pt  90Bf  10,Sb  50La  30Bw  10Bf  10,12
Sb  90Bf  10, ,12
Pj  70Sb  30, ,12
Sb  70La  30, ,12
Sb  80La  20, ,12
Sb  90Pt  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Pt  80Bw  20, ,12
Pt  70Pw  30,By  50Mr  20Bw  10Mh  10Ab  10,12
Sb  70La  30, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
Cw  60Sb  40, ,12
La  60Sb  40, ,12
Pj  90Sb  10, ,12
Pj  50Sb  50, ,12
Sb  90Pt  10, ,12
Sb  60Pj  40, ,12
Pw  90Pr  10,Pw 100,12
Sb  90La  10, ,12
Mh  90Mr  10,,12
Pj  60Sb  40, ,12
Sb  70Pt  30,Sb 100,12
Sb  90La  10, ,12
Pj  70Sb  30, ,12
Sb  80La  20, ,12
Sb  80Bw  20, ,12
Sb  90La  10, ,12
Sb  90Pt  10, ,12
Pt  90Pr  10,Pt  40Bf  30Sb  20Bw  10,12
Sb  80La  20, ,12
Sb  90Bw  10, ,12
Sb  70La  30, ,12
La  60Sb  40, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  60La  40, ,12
Sb  80Bw  20,Sb  50Pj  40Bw  10,12
Sb  90Bf  10, ,12
Sb  80La  20, ,12
Pt  80Sw  20,Bf  40Bw  20Mh  20Mr  20,12
La  60Sb  40, ,12
Sb  70Pj  30, ,12
Sb  90La  10, ,12
Mh  80By  20, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Pt  10, ,12
Sb  60La  40, ,12
Sb  70La  30, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Sb  80Bw  20,Sb  50Bw  30Bf  20,12
Sb  90Bf  10, ,12
Sb  60Pj  40, ,12
Pj  90Pt  10, ,12
Pj  70Sb  30, ,12
Sb  90La  10, ,12
Pj  70Sb  30, ,12
Pw  80Or  20, ,12
Sb  70La  30, ,12
Sb  60La  40, ,12
Sb  80Pj  20, ,12
Sb  80Pj  20, ,12
Sb  90Pt  10, ,12
Pj  60Pt  40, ,12
Sb  80Bw  20, ,12
Pt  70Pj  30, ,12
Pt  90Mr  10,NA,12
Sb  70La  30, ,12
Pj  70Sb  30,Sb  40Pj  30Bw  30,12
PO  90Bw  10,,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10,NA,12
Pt  90Sb  10, ,12
Sb  90Bf  10, ,12
Sb  80La  20, ,12
Sb  90Pt  10, ,12
Sb  90Pw  10, ,12
Pj  90Bw  10, ,12
Sb  90Pt  10, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Pt  70Sb  30, ,12
Sb  80La  20, ,12
Sb  70Bw  30, ,12
Sb  70La  30, ,12
Pt  90Sb  10, ,12
Sb  70Pr  30, ,12
Pj  60Sb  40, ,12
Pj  90Bw  10, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Sb  50La  50, ,12
La  80Sb  20, ,12
Pt  70Bw  30, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Ab  60Mr  40, ,12
Sb  90La  10, ,12
Bw  50Sb  50,Pj 100,12
Pj  60Sb  40, ,12
Sb  90Sw  10, ,12
Sb  90La  10, ,12
Pt  90Sb  10, ,12
Sb  80Bw  20, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  60La  40, ,12
Sb  60La  40, ,12
Sb  60La  40, ,12
Pj  60Sb  40, ,12
Pj  90Pt  10, ,12
Pj  70Sb  30, ,12
La  70Sb  30, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  90Sw  10,Bf  60Sb  20Bw  20,12
Sb  80Pj  20, ,12
Sb  70Pj  30, ,12
Pt  60Pj  40, ,12
Pj  90Sb  10, ,12
Sb  60Pj  40, ,12
Sb  70Pj  30, ,12
Sb  70Bw  30, ,12
Pj  80Pt  20, ,12
Sb  90Pt  10, ,12
Sb  80La  20, ,12
Sb  70La  30, ,12
La  70Sb  30, ,12
Pj  90Sb  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Pj  60Sb  40, ,12
Pj  90Bw  10, ,12
Sb  90Bf  10, ,12
Sb  70La  30, ,12
Sb  80La  20,Cw  50Sb  30La  20,12
Sb  80Ab  20, ,12
Pt  80Sb  20, ,12
Pj  70Sb  30, ,12
Sb  90Bf  10, ,12
Pj  80Sb  20, ,12
Sb  60Pj  40, ,12
Sb  60Bw  40, ,12
Sb  90Pt  10, ,12
Pj  60Sb  40, ,12
Bf  70Sb  30, ,12
Sb  70La  30, ,12
Sb  70Pj  30, ,12
Pj  50Sb  50, ,12
La  60Sb  40, ,12
Sb  90La  10, ,12
Or  60Pw  40,,12
Sb  90La  10, ,12
Sb  80Bw  20, ,12
La  70Sb  30, ,12
Sb  90La  10, ,12
Sb  70Pj  30, ,12
Sb  80La  20, ,12
Pt  80Sb  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  80Pj  20, ,12
Sb  70La  30, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  50Pj  50, ,12
Sb  80Pj  20, ,12
Sb  60La  40, ,12
Pj  80Pt  20, ,12
Pj  80Sb  20, ,12
Pj  80Sb  20, ,12
Sb  70Pj  30, ,12
Pj  80Sb  20, ,12
Sb  90Cw  10, ,12
Sb  80Pt  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Pj  10, ,12
Pj  90Pt  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  80Bf  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Sb  70Pj  30, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  90Bw  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Pt  90Bw  10, ,12
Sb  50La  50,Sb 100,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  60La  40, ,12
Sb  90Pj  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10,La  60Sb  40,12
La  60Sb  40, ,12
Sb  90La  10, ,12
Sb  70Pj  30, ,12
Sb  80Bf  20, ,12
Pt  80Pb  20,Pj  60Pt  40,12
Pj  90Bw  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Pt  10,Sb  30Bw  30Pt  20Bf  10La  10,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pw  90Pt  10,Bf  70Bw  20Mr  10,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Pj  90Pt  10, ,12
Pt  90Sw  10, ,12
Mh  80By  20,Mh  90By  10,12
Pj  60Pt  40, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  70Pj  30, ,12
Sb  70Bw  30, ,12
Sb  50Cw  50, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  80Sb  20, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Pt  80Pb  20,Bf  70Sw  30,12
Pj  90Sb  10, ,12
Pj  90Bw  10, ,12
Sb  90La  10, ,12
Sb  90Bf  10, ,12
Sb  70La  30, ,12
Sb  70La  30, ,12
Sb  60Pj  40, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Pj  90Mr  10, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Pj  60Sb  40,Pj  70Sb  30,12
Sb  90Bw  10, ,12
Sb  90Bf  10, ,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  90La  10,La  40Bw  30Sb  30,12
Cw  60Sb  40,Sb  50Bw  30Cw  20,12
Sb  80La  20, ,12
Pj  70Sb  30, ,12
Pj  80Sb  20, ,12
Bw  70Pt  30, ,12
Sb  70Bw  30, ,12
Sb  70Pj  30, ,12
Sb  90Bf  10, ,12
Sb  90Pj  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Pw  90Pr  10,Mr  30Bw  20Sb  20Sw  10Bf  10Pt  10,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  50La  50, ,12
Sb  80La  20, ,12
Pj  50Sb  50, ,12
Pj  90Sb  10, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
La  60Sb  40, ,12
Pr  70Pw  30, ,12
Pt  90Sb  10, ,12
Sb  90Bf  10, ,12
Sb  80La  20, ,12
Sb  60Pj  40, ,12
Sb  60La  40, ,12
Pt  90Pj  10, ,12
Pj  90Sb  10, ,12
Sb  80La  20, ,12
Sb  60Cw  40, ,12
Sb  90Bw  10, ,12
Sb  60La  40, ,12
Pj  80Sb  20, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  90Pt  10, ,12
Sb  90Bw  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  70Bw  30, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
La  80Sb  20, ,12
Pj  50Sb  50, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  80Bw  20, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Bw  70Pt  30,Pt  80Sb  10Bw  10,12
Sb  70Pj  30, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Mh  70By  30, ,12
Sb  90Pj  10,Sb 100,12
Sb  60Pt  40,Sb 100,12
Sb  70La  30, ,12
Sb  70La  30, ,12
Pj  90Bw  10, ,12
Sb  90Pt  10, ,12
Sb  70Pj  30, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Pj  10, ,12
Sb  70La  30, ,12
Sb  70La  30, ,12
Pj  90Pt  10,Pj  60Pt  30Sb  10,12
Pj  60Sb  40, ,12
Sb  80Cw  20, ,12
Pj  80Sb  20, ,12
Sb  80Pj  20, ,12
Sb  50Pj  50, ,12
Sb  90Ab  10, ,12
Sb  80La  20, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  80Pj  20, ,12
Pj  70Sb  30, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Pj  90Sb  10,Sb  40Bw  30Bf  20La  10,12
Sb  80Pt  20, ,12
Sb  70Cw  30, ,12
Pj  90Sb  10, ,12
Sb  80Bw  20, ,12
Bf  80Sb  20,Sb  70Bf  20Pt  10,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10,Sb  60La  30Bf  10,12
Pt  60Pj  40, ,12
Pt  80Sb  20, ,12
Pj  90Bw  10, ,12
Sb  90La  10, ,12
Sb  70Bf  30, ,12
Sb  50Sw  50, ,12
Pt  90Bf  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  90Pt  10, ,12
Sb  80Pj  20, ,12
Sb  90Pj  10, ,12
Sb  80La  20, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Pt  90Bw  10,Pt 100,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Bw  70Sb  30,Sb  60Bw  40,12
La  60Sb  40, ,12
Sb  80Bw  20, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sw  90Sb  10, ,12
Sb  90Pj  10, ,12
Sb  90Pj  10, ,12
Sb  90Bw  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  80PO  20, ,12
Sb  90Bw  10, ,12
Sb  70Pj  30, ,12
Sb  80La  20, ,12
Sb  90Cw  10, ,12
Sb  90Bw  10, ,12
Pt  90Sw  10, ,12
Mh  90Be  10,,12
Pj  80Pt  20, ,12
Sb  90Pt  10, ,12
Pj  70Sb  30, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Pt  90Pj  10, ,12
Pt  70Pj  30, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Pj  90Pt  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  90Bf  10, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Pj  80Pt  20, ,12
Sb  70Pj  30,Sb  50Pj  30Bw  10Bf  10,12
Sb  80La  20, ,12
Sb  80Cw  20, ,12
Sb  90Sw  10, ,12
Pt  60Sb  40, ,12
Sb  80La  20, ,12
Sw  80Sb  20,Bw  50Mr  20Bf  20Sb  10,12
Pt  90Bw  10,Bf  60Pt  30Bw  10,12
Sb  60La  40, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  60Pj  40, ,12
Pj  50Sb  50, ,12
Sb  90Bw  10, ,12
Pj  90Sb  10, ,12
Sb  90Pj  10, ,12
Pt  80Ab  20,Pt  70Ab  20Pb  10,12
Sb  90Pj  10, ,12
Sb  90Bw  10, ,12
Sb  70Pj  30, ,12
Pj  90Sb  10, ,12
Sb  80Pj  20, ,12
Sb  60Pj  40, ,12
Sb  90Pt  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  50La  50, ,12
Sb  70Pj  30, ,12
Sw  70Sb  30,Bw  70Pt  20Sb  10,12
Sb  80Bw  20, ,12
Pj  80Sb  20, ,12
Sb  70Pj  30, ,12
Pt  90Cw  10, ,12
Sb  70Pj  30, ,12
Sb  70Pj  30, ,12
Sb  70Pj  30, ,12
Sb  90La  10, ,12
La  60Sb  40, ,12
Pj  60Sb  40, ,12
Sb  90Pj  10, ,12
Pj  80Sb  20, ,12
Sb  90Pt  10, ,12
Sb  70La  30, ,12
Pj  80Sb  20, ,12
Pj  90Pw  10,Bf  50Pj  20Bw  10Sw  10Sb  10,12
Sb  90La  10, ,12
Sb  90La  10,Sb 100,12
Sb  60Pt  40, ,12
Sb  70Pj  30, ,12
Sb  90La  10, ,12
Pj  90Sb  10, ,12
Sb  90La  10, ,12
Pj  90Sb  10, ,12
Sb  80La  20, ,12
Sb  60La  40, ,12
Sb  90Pj  10, ,12
Pj  60Sb  40,Pj 100,12
Sb  90Bf  10, ,12
Bw  60Sb  40, ,12
Sb  60Pj  40, ,12
Sb  80Pj  20, ,12
Pt  90Pl  10,Mh  60By  30Bf  10,12
Sb  60La  40,La  80Sb  20,12
Sb  90La  10, ,12
La  50Sb  50, ,12
Sb  90Pj  10, ,12
Sb  70La  30, ,12
Sb  90Bf  10, ,12
Pj  60Sb  40,Pj 100,12
Pj  70Sb  30, ,12
Sb  90La  10, ,12
Pj  70Sw  30,Sb  30Pj  20Sw  20Bf  20Bw  10,12
Sb  80La  20, ,12
Bw  70Sb  30, ,12
Sb  80La  20, ,12
Sb  80La  20,Sb  60La  30Bf  10,12
Bw  70Bf  30, ,12
Sb  80La  20, ,12
Sb  90Bf  10, ,12
Sb  90Bw  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Bw  10, ,12
Sb  90Pj  10, ,12
Sb  80La  20, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
La  90Sb  10, ,12
Sb  60Pt  40, ,12
Sb  90Bw  10, ,12
Pj  60Pt  40, ,12
Sb  70Pj  30, ,12
Pj  80Pt  20, ,12
Sb  90Pt  10, ,12
Pt  90Pj  10,Sw  40Bw  40Sb  10Pt  10,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Sb  80La  20, ,12
Sb  60Pj  40, ,12
Sb  80La  20, ,12
La  50Sb  50, ,12
Sb  90Pj  10, ,12
Sb  90Pt  10,Sb  70Bf  20Bw  10,12
Pj  70Sb  30, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Pj  80Sb  20, ,12
Sb  80Bw  20,Sb  60Bw  20Pj  10La  10,12
Sb  90Pj  10, ,12
Sb  70La  30, ,12
Sb  70Pt  30, ,12
Sb  90Bw  10, ,12
Sb  70La  30, ,12
Pj  50Sb  50, ,12
Pj  70Sb  30, ,12
Sb  90La  10, ,12
Mh  80Mr  20,Mh 100,12
Sb  80Pj  20, ,12
Sb  60La  40, ,12
Pt  90Sw  10,Mr  50Sw  20Pt  20Bw  10,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90Bf  10, ,12
Pj  90Sb  10, ,12
Sb  70Pj  30, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  90Pj  10, ,12
Sb  90Cw  10, ,12
Sb  80La  20, ,12
Pw  80Pr  20,PO  60Bf  20Mr  20,12
Sb  90Pt  10, ,12
Sb  70La  30, ,12
Sb  90Pj  10, ,12
Bw  70Pt  30, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Sb  80Bw  20, ,12
Sb  80La  20, ,12
Sb  90Bf  10, ,12
Sb  90Pj  10, ,12
Sb  90Bw  10, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Pj  80Sb  20, ,12
Sb  50Pj  50, ,12
Sb  90La  10, ,12
Sb  70Bf  30, ,12
Sb  90La  10, ,12
Pj  80Sb  20,Sb  50Pj  30Pt  20,12
Sb  80Bw  20, ,12
Sb  60La  40, ,12
Pt  80Sb  20, ,12
Sb  80Cw  20, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Pj  70Sb  30, ,12
Sb  70Pj  30, ,12
Sb  70La  30,Sb 100,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  60Sb  40, ,12
Sb  80Bw  20, ,12
Sb  90La  10, ,12
Sb  70Bw  30, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pj  90Bw  10, ,12
Pj  70Sb  30, ,12
Sb  80La  20, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Pw  80Pt  20,,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Pj  70Sb  30, ,12
Pj  70Sb  30, ,12
Pt  70Pj  30, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
Bf  80Sb  20, ,12
Pt  90Bw  10, ,12
Pt  80Sb  20, ,12
Mh  90By  10,Mh 100,12
Sb  70La  30, ,12
Sb  90Bw  10, ,12
Pj  90Pt  10, ,12
Sb  80La  20, ,12
La  80Sb  20, ,12
Mh  90By  10, ,12
Sb  60La  40, ,12
Sb  80La  20,NA,12
Sb  90La  10, ,12
Pj  90Pt  10, ,12
Sb  90La  10, ,12
Sb  90Pt  10, ,12
Sb  60La  40, ,12
Sb  90La  10, ,12
Sb  90Pj  10, ,12
Sb  70La  30, ,12
Sb  70La  30, ,12
Pj  90Sb  10, ,12
Pj  70Sb  30, ,12
Sb  80Pj  20, ,12
Sb  90Pt  10,Bf  60Sb  30Bw  10,12
Sb  80Pj  20, ,12
Cw  70Sb  30, ,12
Pw  50Pr  50,Sb  30Bw  20Cw  20Pw  10Mr  10Bf  10,12
La  60Sb  40, ,12
Pj  90Bw  10, ,12
Pt  80Bw  20, ,12
Sb  80La  20, ,12
Sb  80Cw  20, ,12
Pw  90Pt  10,Mh  70Or  10Mr  10Bd  10,12
Sb  90La  10, ,12
Sb  60Bw  40, ,12
Sb  60La  40,Sb  40La  20Bw  20Cw  20,12
Sb  90La  10, ,12
Sb  60Pj  40, ,12
Sb  90Sw  10, ,12
Sb  90La  10, ,12
Sb  60Sw  40, ,12
Sb  60La  40, ,12
Pt  80Sw  20, ,12
Sb  80Cw  20, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Pj  90Pt  10, ,12
Sb  60La  40, ,12
Sb  60Sw  40, ,12
Cw  60Sb  40, ,12
Sb  70La  30, ,12
Sb  80La  20, ,12
Pt  80Bw  20, ,12
Sb  80La  20, ,12
La  60Sb  40, ,12
Sb  80La  20, ,12
Pj  60Sb  40, ,12
Sb  90Pb  10, ,12
Pj  70Pt  30, ,12
Sb  90La  10, ,12
Pj  90Sb  10, ,12
Pj  60Sb  40, ,12
Sb  80La  20, ,12
Sb  60La  40,Sb  40Pj  30Bw  20La  10,12
Sb  80La  20, ,12
Pw  90Bw  10,Pt  70Bw  20Bf  10,12
Sb  70Cw  30, ,12
Sb  80La  20, ,12
Pj  90Pt  10, ,12
Sb  80La  20, ,12
Sb  60Pj  40, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Sb  90La  10,Sb 100,12
Sb  90Bf  10, ,12
Sb  90Cw  10, ,12
La  80Sb  20, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Sb  70Cw  30, ,12
Sb  70Bf  30, ,12
Pt  80Pj  20,Pj  40Sb  20Pt  20Sw  20,12
Sb  80Pj  20, ,12
Sb  60La  40, ,12
Sb  80La  20, ,12
Mr  80Ab  20, ,12
Sb  70Pj  30, ,12
Pt  80Pb  20,Sb  80Pt  10Pb  10,12
Sb  90La  10, ,12
Sb  60Pj  40, ,12
Sb  90La  10, ,12
Sb  80Pj  20, ,12
Sb  60Pj  40, ,12
Sb  90La  10, ,12
Pj  90Pt  10, ,12
Sb  80La  20, ,12
Sb  70La  30, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Sb  70La  30, ,12
Pj  80Sb  20, ,12
Sb  90La  10, ,12
Bw  70Pt  30, ,12
Sb  80La  20, ,12
La  90Sb  10, ,12
Sb  80La  20, ,12
Sb  80La  20, ,12
Sb  80Pj  20, ,12
Pr  90Mr  10,,12
Sb  80Pj  20, ,12
Sb  80Cw  20, ,12
Pj  60Sb  40, ,12
Pt  90Bw  10, ,12
Sb  80Bw  20, ,12
Sb  80Pj  20, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Sb  60La  40, ,12
La  60Sb  40, ,12
Sb  70La  30, ,12
Sb  90La  10, ,12
Pt  90Pj  10, ,12
Pj  80Pt  20, ,12
Sb  90Bf  10, ,12
Sb  70La  30, ,12
Sb  90Bw  10, ,12
Sb  50La  50, ,12
Pj  90Sb  10, ,12
Sb  90Pj  10, ,12
Pw  90Pr  10,Pt  60Bf  20Bw  20,12
Sb  70La  30, ,12
Sb  80La  20, ,12
PO  80Mr  20, ,12
Sb  80La  20, ,12
Sb  90La  10, ,12
Pt  60Bw  40, ,12
Sb  90La  10, ,12
Sb  80La  20, ,12
Sb  60Pj  40, ,12
Pt  90Bw  10, ,12
Sb  60Pj  40, ,12
Sb  80La  20, ,12
Pj  90Bw  10, ,12
Pj  90Pt  10, ,12
Sb  90Bf  10, ,12
Pj  60Sb  40, ,12
Sb  80La  20, ,12
